title,text,stars,publishedAtDate,likesCount,platform,tokens,text_preprocessed
Kolam Renang Mata Ie,sekilas pemandian disini biasa saja hanya petak petak kolam yang diisi air ternyata pemandian disini sangat berbeda air pemandian berasal dari mata air yang alami sehingga ketinggian atau kedalamannya bergantung pada kondisi air yang mengalir saat itu pemandian ini mempunyai beberapa titik lokasi ada kolam yang besar kolam yang kecil dan tempat mandi yang berarus seperti di sungai di sekitar pemandian tersedia tempat ibadah dan kedai kedai makanan pemandian ini sangat cocok untuk menjadi sarana liburan keluarga suasana alam yang dingin sejuk sangat terasa disini berada tidak jauh dari pusat kota hanya dikenakan biaya parkir saja untuk masuk ke lokasi ini selebihnya anda bisa bebas mandi berpindah pindah kolam,5.0,30/01/2021 09:31,0,Google Maps,"['kilas', 'mandi', 'sini', 'biasa', 'petak', 'petak', 'kolam', 'isi', 'air', 'nyata', 'mandi', 'sini', 'sangat', 'beda', 'air', 'mandi', 'asal', 'mata', 'air', 'alami', 'tinggi', 'dalam', 'gantung', 'kondisi', 'air', 'alir', 'mandi', 'punya', 'beberapa', 'titik', 'lokasi', 'kolam', 'besar', 'kolam', 'kecil', 'tempat', 'mandi', 'arus', 'sungai', 'mandi', 'sedia', 'tempat', 'ibadah', 'kedai', 'kedai', 'makan', 'mandi', 'sangat', 'cocok', 'jadi', 'sarana', 'libur', 'keluarga', 'suasana', 'alam', 'dingin', 'sejuk', 'sangat', 'asa', 'sini', 'ada', 'jauh', 'pusat', 'kota', 'kena', 'biaya', 'parkir', 'masuk', 'lokasi', 'lebih', 'bebas', 'mandi', 'pindah', 'pindah', 'kolam']",kilas mandi sini biasa petak petak kolam isi air nyata mandi sini sangat beda air mandi asal mata air alami tinggi dalam gantung kondisi air alir mandi punya beberapa titik lokasi kolam besar kolam kecil tempat mandi arus sungai mandi sedia tempat ibadah kedai kedai makan mandi sangat cocok jadi sarana libur keluarga suasana alam dingin sejuk sangat asa sini ada jauh pusat kota kena biaya parkir masuk lokasi lebih bebas mandi pindah pindah kolam
Kolam Renang Mata Ie,tempat pemandian raja raja namun sayangnya minim perawatan dan sering mengalami kekeringan saya datang di akhir pekan dan saat air kering sehingga tidak ada keramaian dan kebanyakan tempat makan di dalam kompleks pemandian tutup,3.0,11/02/2024 22:53,0,Google Maps,"['tempat', 'mandi', 'raja', 'raja', 'sayang', 'minim', 'awat', 'sering', 'alami', 'kering', 'datang', 'akhir', 'pekan', 'air', 'kering', 'ramai', 'banyak', 'tempat', 'makan', 'kompleks', 'mandi', 'tutup']",tempat mandi raja raja sayang minim awat sering alami kering datang akhir pekan air kering ramai banyak tempat makan kompleks mandi tutup
Kolam Renang Mata Ie,tempat rekreasi buat keluarga di banda aceh dan sekitarnya,5.0,12/07/2023 13:51,0,Google Maps,"['tempat', 'rekreasi', 'buat', 'keluarga', 'banda', 'aceh', 'sekitar']",tempat rekreasi buat keluarga banda aceh sekitar
Kolam Renang Mata Ie,tempatnya sejuk nyaman saya sering bawa keluarga hanya saja masih kurangnya kesadaran masyarakat yang berkunjung untuk membuang sampah pada tempatnya dan tempat untuk bilas orang dewasa mudah an semakin lebih baik lagi,4.0,20/08/2023 20:08,1,Google Maps,"['tempat', 'sejuk', 'nyaman', 'sering', 'bawa', 'keluarga', 'kurang', 'sadar', 'masyarakat', 'kunjung', 'buang', 'sampah', 'tempat', 'tempat', 'bilas', 'orang', 'dewasa', 'mudah', 'an', 'makin', 'lebih', 'baik']",tempat sejuk nyaman sering bawa keluarga kurang sadar masyarakat kunjung buang sampah tempat tempat bilas orang dewasa mudah an makin lebih baik
Kolam Renang Mata Ie,salah satu destinasi liburan keluarga saat weekend bisa mandi air dari mata air yang seger dan dingin warga sekitar juga menjadikan lokasi ini sebagai tempat mencuci massal alias nyuci bareng tapi tenang aja area mencuci adanya dibawah sementara kolam ada di atas jadi gk perlu takut ketelan air sabun yaaa sedikit masukan mgkn ke depannya perlu ada penjaga kolam karena pingiran kolam agak licin berlumut at least bisa bikin semua pengunjung merasa aman,3.0,04/03/2019 14:21,1,Google Maps,"['salah', 'satu', 'destinasi', 'libur', 'keluarga', 'weekend', 'mandi', 'air', 'mata', 'air', 'seger', 'dingin', 'warga', 'jadi', 'lokasi', 'tempat', 'cuci', 'massal', 'alias', 'nyuci', 'bareng', 'tenang', 'aja', 'area', 'cuci', 'ada', 'bawah', 'kolam', 'atas', 'jadi', 'gk', 'perlu', 'takut', 'ketel', 'air', 'sabun', 'yaaa', 'sedikit', 'masuk', 'mgkn', 'depan', 'perlu', 'jaga', 'kolam', 'pingiran', 'kolam', 'licin', 'lumut', 'at', 'least', 'bikin', 'semua', 'unjung', 'rasa', 'aman']",salah satu destinasi libur keluarga weekend mandi air mata air seger dingin warga jadi lokasi tempat cuci massal alias nyuci bareng tenang aja area cuci ada bawah kolam atas jadi gk perlu takut ketel air sabun yaaa sedikit masuk mgkn depan perlu jaga kolam pingiran kolam licin lumut at least bikin semua unjung rasa aman
Kolam Renang Mata Ie,kurang menarik masuk ke tempat wisata udh di hitung per orang bukan kayak dulu,1.0,01/06/2025 11:43,0,Google Maps,"['kurang', 'tarik', 'masuk', 'tempat', 'wisata', 'udh', 'hitung', 'per', 'orang', 'bukan', 'kayak', 'dulu']",kurang tarik masuk tempat wisata udh hitung per orang bukan kayak dulu
Kolam Renang Mata Ie,sebetulnya asri tempat nya apalagi air nya dingin sekedar saran untuk pengelola untuk lebih di perhatikan kebersihan apalagi di sepanjang halaman banya tusuk gorengan yg bisa berbahaya kalau tertusuk kaki lagi kesadaran pengunjung untuk buang sampah pada tempat nya di dalam pemandian nya pun banyak tusuk bambu sisa makanan semoga kedepan bisa jadi perhatian kita smua,5.0,25/08/2023 16:26,0,Google Maps,"['asri', 'tempat', 'nya', 'air', 'nya', 'dingin', 'dar', 'saran', 'kelola', 'lebih', 'perhati', 'bersih', 'panjang', 'halaman', 'banya', 'tusuk', 'goreng', 'yg', 'bahaya', 'kalau', 'tusuk', 'kaki', 'sadar', 'unjung', 'buang', 'sampah', 'tempat', 'nya', 'mandi', 'nya', 'banyak', 'tusuk', 'bambu', 'sisa', 'makan', 'moga', 'depan', 'jadi', 'perhati', 'smua']",asri tempat nya air nya dingin dar saran kelola lebih perhati bersih panjang halaman banya tusuk goreng yg bahaya kalau tusuk kaki sadar unjung buang sampah tempat nya mandi nya banyak tusuk bambu sisa makan moga depan jadi perhati smua
Kolam Renang Mata Ie,biaya parkir menit rb,1.0,31/08/2025 19:22,0,Google Maps,"['biaya', 'parkir', 'menit', 'rb']",biaya parkir menit rb
Kolam Renang Mata Ie,martabak manis bangka super enak,5.0,30/07/2022 17:24,0,Google Maps,"['martabak', 'manis', 'bangka', 'super', 'enak']",martabak manis bangka super enak
Kolam Renang Mata Ie,mata ie tempat pemandian mata air yang yang cocok bagi anda yang ingin merasakan air yang segar tentunya tanpa kaporit airnya langsung mengalir dari perbukitan dengan pohon pohon yang rindang dan monyet yang bergelantungan menambah kesan wild daerah ini terdapat makanan ringan yang bisa di beli seperti jasuka bakso goreng siomay pop mie dan sebagainya sebelum berenang berhati hati karena batu di lantai kolam terbilang licin karena banyak lumut hutan kolam sebelah kanan tempat mencuci agak dalam di sarankan bila ada kecil harus di pantau bukannya apa takut nyungsep untuk karcis masuk org rp biaya parkir honda rp mobil sekitaran rp yang terpenting berdoa sebelum masuk biar ga ketempan jin hutan terima kasih,5.0,08/01/2022 15:38,2,Google Maps,"['mata', 'ie', 'tempat', 'mandi', 'mata', 'air', 'cocok', 'rasa', 'air', 'segar', 'tentu', 'kaporit', 'air', 'langsung', 'alir', 'bukit', 'pohon', 'pohon', 'rindang', 'monyet', 'gantung', 'tambah', 'kesan', 'wild', 'daerah', 'dapat', 'makan', 'ringan', 'beli', 'jasuka', 'bakso', 'goreng', 'siomay', 'pop', 'mie', 'bagai', 'renang', 'hati', 'hati', 'batu', 'lantai', 'kolam', 'bilang', 'licin', 'banyak', 'lumut', 'hutan', 'kolam', 'belah', 'kanan', 'tempat', 'cuci', 'saran', 'bila', 'kecil', 'pantau', 'bukan', 'apa', 'takut', 'nyungsep', 'karcis', 'masuk', 'org', 'rp', 'biaya', 'parkir', 'honda', 'rp', 'mobil', 'sekitar', 'rp', 'penting', 'doa', 'masuk', 'biar', 'ga', 'tempan', 'jin', 'hutan', 'terima', 'kasih']",mata ie tempat mandi mata air cocok rasa air segar tentu kaporit air langsung alir bukit pohon pohon rindang monyet gantung tambah kesan wild daerah dapat makan ringan beli jasuka bakso goreng siomay pop mie bagai renang hati hati batu lantai kolam bilang licin banyak lumut hutan kolam belah kanan tempat cuci saran bila kecil pantau bukan apa takut nyungsep karcis masuk org rp biaya parkir honda rp mobil sekitar rp penting doa masuk biar ga tempan jin hutan terima kasih
Kolam Renang Mata Ie,airnya sangat segar,4.0,13/09/2025 00:12,0,Google Maps,"['air', 'sangat', 'segar']",air sangat segar
Kolam Renang Mata Ie,rekreasi di kolam renang mataie nyaman dan sejuk,5.0,28/04/2018 12:49,0,Google Maps,"['rekreasi', 'kolam', 'renang', 'mataie', 'nyaman', 'sejuk']",rekreasi kolam renang mataie nyaman sejuk
Kolam Renang Mata Ie,kolam renang mata ie adalah salah satu tempat wisata favorit warga di daerah kabupaten aceh besar dan kota banda aceh dan juga tempat wisata bagi wisatawan yang berkunjung ke kota banda aceh letaknya di kabupaten aceh besar kolam pemandian ini memiliki lingkungan yang asri dg hutan yang masih asri lokasinya juga dekat dengan rindam iskandar muda mata ie air kolam pemandian nya yang segar jernih dan dingin tak ayal hampir semua wisatawan yang berkunjung ke kota banda aceh tak pernah luput untuk berkunjung ke tempat pemandian mata ie ini selain itu jalan menuju ke lokasi tersebut sangat baik dan juga sekarang sudah terhubung dengan tran koetaraja banda aceh jadi tidak susah untuk berkunjung ke lokasi tersebut,5.0,23/01/2019 13:47,2,Google Maps,"['kolam', 'renang', 'mata', 'ie', 'salah', 'satu', 'tempat', 'wisata', 'favorit', 'warga', 'daerah', 'kabupaten', 'aceh', 'besar', 'kota', 'banda', 'aceh', 'tempat', 'wisata', 'wisatawan', 'kunjung', 'kota', 'banda', 'aceh', 'letak', 'kabupaten', 'aceh', 'besar', 'kolam', 'mandi', 'milik', 'lingkung', 'asri', 'dg', 'hutan', 'asri', 'lokasi', 'dekat', 'rindam', 'iskandar', 'muda', 'mata', 'ie', 'air', 'kolam', 'mandi', 'nya', 'segar', 'jernih', 'dingin', 'tak', 'ayal', 'hampir', 'semua', 'wisatawan', 'kunjung', 'kota', 'banda', 'aceh', 'tak', 'pernah', 'luput', 'kunjung', 'tempat', 'mandi', 'mata', 'ie', 'jalan', 'tuju', 'lokasi', 'sebut', 'sangat', 'baik', 'sekarang', 'hubung', 'tran', 'koetaraja', 'banda', 'aceh', 'jadi', 'susah', 'kunjung', 'lokasi', 'sebut']",kolam renang mata ie salah satu tempat wisata favorit warga daerah kabupaten aceh besar kota banda aceh tempat wisata wisatawan kunjung kota banda aceh letak kabupaten aceh besar kolam mandi milik lingkung asri dg hutan asri lokasi dekat rindam iskandar muda mata ie air kolam mandi nya segar jernih dingin tak ayal hampir semua wisatawan kunjung kota banda aceh tak pernah luput kunjung tempat mandi mata ie jalan tuju lokasi sebut sangat baik sekarang hubung tran koetaraja banda aceh jadi susah kunjung lokasi sebut
Kolam Renang Mata Ie,dekat dengan permukiman tni jadi lebih mudah untuk beraktifitas di kolam ini airnya bersih dingin sekali cocok banget untuk mandi siang wkwkwk,5.0,24/07/2023 05:09,0,Google Maps,"['dekat', 'mukim', 'tni', 'jadi', 'lebih', 'mudah', 'beraktifitas', 'kolam', 'air', 'bersih', 'dingin', 'sekali', 'cocok', 'banget', 'mandi', 'siang', 'wkwkwk']",dekat mukim tni jadi lebih mudah beraktifitas kolam air bersih dingin sekali cocok banget mandi siang wkwkwk
Kolam Renang Mata Ie,tempatnya adem nyaman aplgi naik trans koetaradja,5.0,19/02/2019 14:11,0,Google Maps,"['tempat', 'adem', 'nyaman', 'aplgi', 'naik', 'trans', 'koetaradja']",tempat adem nyaman aplgi naik trans koetaradja
Kolam Renang Mata Ie,wahana alam kolam renang mata ie yang terletak di kecamatan keutapang kabupaten aceh besar yang menyuguhkan suasana kolam renang alami yang menyejukkan ditambah lagi dengan adanya pohon pohon yang membuat teduh bagi wisatawan yang ingin berkunjung ke wahana alam kolam renang mata ie wisatawan dapat menempuhnya dengan menggunakan transportasi umum gratis pemerintah provinsi aceh yaitu trans koeta radja wahana alam ini cocok dijadikan salah satu dari daftar tempat berlibur anda ketika akhir pekan ataupun wisatawan dari luar provinsi,5.0,13/02/2019 18:36,0,Google Maps,"['wahana', 'alam', 'kolam', 'renang', 'mata', 'ie', 'letak', 'camat', 'keutapang', 'kabupaten', 'aceh', 'besar', 'suguh', 'suasana', 'kolam', 'renang', 'alami', 'sejuk', 'tambah', 'ada', 'pohon', 'pohon', 'buat', 'teduh', 'wisatawan', 'kunjung', 'wahana', 'alam', 'kolam', 'renang', 'mata', 'ie', 'wisatawan', 'tempuh', 'guna', 'transportasi', 'umum', 'gratis', 'perintah', 'provinsi', 'aceh', 'trans', 'koeta', 'radja', 'wahana', 'alam', 'cocok', 'jadi', 'salah', 'satu', 'daftar', 'tempat', 'libur', 'akhir', 'pekan', 'atau', 'wisatawan', 'luar', 'provinsi']",wahana alam kolam renang mata ie letak camat keutapang kabupaten aceh besar suguh suasana kolam renang alami sejuk tambah ada pohon pohon buat teduh wisatawan kunjung wahana alam kolam renang mata ie wisatawan tempuh guna transportasi umum gratis perintah provinsi aceh trans koeta radja wahana alam cocok jadi salah satu daftar tempat libur akhir pekan atau wisatawan luar provinsi
Kolam Renang Mata Ie,tidak nyaman dan tidak aman dari monyet selain tdk punya fasilitas yang layak di mata ie banyak sampah berserakan,1.0,24/01/2024 07:50,0,Google Maps,"['nyaman', 'aman', 'monyet', 'tdk', 'punya', 'fasilitas', 'layak', 'mata', 'ie', 'banyak', 'sampah', 'sera']",nyaman aman monyet tdk punya fasilitas layak mata ie banyak sampah sera
Kolam Renang Mata Ie,kolam renang mata ie hari raya ke,5.0,14/04/2024 10:19,0,Google Maps,"['kolam', 'renang', 'mata', 'ie', 'hari', 'raya']",kolam renang mata ie hari raya
Kolam Renang Mata Ie,tempatnya adem airnya dinginnn,5.0,08/12/2022 13:06,0,Google Maps,"['tempat', 'adem', 'air', 'dinginnn']",tempat adem air dinginnn
Kolam Renang Mata Ie,coba datang ke kolam renang mata air mata ie di keutapang hari ke setelah hujan di jamin anda tidak bakal menyesal karna ke murnian air pegunungan yg dinging dan jernih dapat merilekskan pikiran dan membuat hari semakin menyenangkan,5.0,28/07/2022 00:19,1,Google Maps,"['coba', 'datang', 'kolam', 'renang', 'mata', 'air', 'mata', 'ie', 'keutapang', 'hari', 'hujan', 'jamin', 'bakal', 'sesal', 'karna', 'murni', 'air', 'gunung', 'yg', 'dinging', 'jernih', 'rileks', 'pikir', 'buat', 'hari', 'makin', 'senang']",coba datang kolam renang mata air mata ie keutapang hari hujan jamin bakal sesal karna murni air gunung yg dinging jernih rileks pikir buat hari makin senang
Kolam Renang Mata Ie,air nya dingin dan seger tapi sudah mulai agak kotor airnya mungkin karena kemarau,4.0,16/06/2024 22:54,0,Google Maps,"['air', 'nya', 'dingin', 'seger', 'mulai', 'kotor', 'air', 'mungkin', 'kemarau']",air nya dingin seger mulai kotor air mungkin kemarau
Kolam Renang Mata Ie,ok sayangnya kena biaya masuk kalau uangnya digunakan untuk meningkatkan pelayanan ataupun untuk rehabilitasi lokasi sih gak apa dikhawatirkan terjadi penyelewengan dana oleh para pemungut biaya kl dilihat dari dulu ampe sekarang juga gak ada yg berubah uang retribusi dibawa kmn ya saran kl bisa buat free aja tanpa biaya masuk biar makin banyak pengunjungnya lingkungan dibuat bersih dan rapih taman bermain anak juga hrs jd prioritas untuk direhab biar nyaman kl gak ada biaya ya dibiarin begitu aja toh sama juga kan,2.0,08/05/2019 09:02,2,Google Maps,"['sayang', 'kena', 'biaya', 'masuk', 'kalau', 'uang', 'guna', 'tingkat', 'layan', 'atau', 'rehabilitasi', 'lokasi', 'sih', 'gak', 'apa', 'khawatir', 'jadi', 'seleweng', 'dana', 'mungut', 'biaya', 'kl', 'lihat', 'dulu', 'ampe', 'sekarang', 'gak', 'yg', 'ubah', 'uang', 'retribusi', 'bawa', 'kmn', 'saran', 'kl', 'buat', 'free', 'aja', 'biaya', 'masuk', 'biar', 'makin', 'banyak', 'unjung', 'lingkung', 'buat', 'bersih', 'rapih', 'taman', 'main', 'anak', 'hrs', 'jd', 'prioritas', 'rehab', 'biar', 'nyaman', 'kl', 'gak', 'biaya', 'dibiarin', 'aja', 'sama', 'kan']",sayang kena biaya masuk kalau uang guna tingkat layan atau rehabilitasi lokasi sih gak apa khawatir jadi seleweng dana mungut biaya kl lihat dulu ampe sekarang gak yg ubah uang retribusi bawa kmn saran kl buat free aja biaya masuk biar makin banyak unjung lingkung buat bersih rapih taman main anak hrs jd prioritas rehab biar nyaman kl gak biaya dibiarin aja sama kan
Kolam Renang Mata Ie,airnya dingin seperti air es,4.0,08/05/2022 23:39,1,Google Maps,"['air', 'dingin', 'air', 'es']",air dingin air es
Kolam Renang Mata Ie,berenang di mataie merelakskan pikiran airnya dingin pokoknya kemari pagi jadi enak menikmati kolam alami,5.0,07/04/2024 13:30,0,Google Maps,"['renang', 'mataie', 'relaks', 'pikir', 'air', 'dingin', 'pokok', 'kemari', 'pagi', 'jadi', 'enak', 'nikmat', 'kolam', 'alami']",renang mataie relaks pikir air dingin pokok kemari pagi jadi enak nikmat kolam alami
Kolam Renang Mata Ie,tempat pemandian yg asri sekali dan setiap berenang disini air nya tuh emg dingin bgt karena langsung dari gunung jadi sejuklah,5.0,28/07/2022 19:19,0,Google Maps,"['tempat', 'mandi', 'yg', 'asri', 'sekali', 'renang', 'sini', 'air', 'nya', 'tuh', 'emg', 'dingin', 'bgt', 'langsung', 'gunung', 'jadi', 'sejuk']",tempat mandi yg asri sekali renang sini air nya tuh emg dingin bgt langsung gunung jadi sejuk
Kolam Renang Mata Ie,seru bnget cuma saran aja sedikit air kolam nya agak di bersihkan jgn keliatan bnyak korban dedaunan yg gugur,5.0,20/06/2024 22:04,0,Google Maps,"['seru', 'bnget', 'cuma', 'saran', 'aja', 'sedikit', 'air', 'kolam', 'nya', 'sih', 'jgn', 'liat', 'bnyak', 'korban', 'dedaunan', 'yg', 'gugur']",seru bnget cuma saran aja sedikit air kolam nya sih jgn liat bnyak korban dedaunan yg gugur
Kolam Renang Mata Ie,tiada dua kenikmatan berenang di mata ie airnya dingin jernih tempatnya adem best lah pokoknya untuk anak muda maupun bareng keluarga,5.0,09/06/2019 00:22,0,Google Maps,"['tiada', 'nikmat', 'renang', 'mata', 'ie', 'air', 'dingin', 'jernih', 'tempat', 'adem', 'best', 'lah', 'pokok', 'anak', 'muda', 'maupun', 'bareng', 'keluarga']",tiada nikmat renang mata ie air dingin jernih tempat adem best lah pokok anak muda maupun bareng keluarga
Kolam Renang Mata Ie,tempat wisata tempat piknik tempat berenang air pergudangan asli dingin nya minta ampun bagi yg sering bergadang jangan mandi takut nya kaku di tempat becanda,5.0,01/02/2023 09:24,0,Google Maps,"['tempat', 'wisata', 'tempat', 'piknik', 'tempat', 'renang', 'air', 'gudang', 'asli', 'dingin', 'nya', 'minta', 'ampun', 'yg', 'sering', 'gadang', 'jangan', 'mandi', 'takut', 'nya', 'kaku', 'tempat', 'becanda']",tempat wisata tempat piknik tempat renang air gudang asli dingin nya minta ampun yg sering gadang jangan mandi takut nya kaku tempat becanda
Kolam Renang Mata Ie,air nya dingin karena air pergunungan mata ie lokasi sekitar kotor kurang terawat,3.0,23/02/2023 14:35,0,Google Maps,"['air', 'nya', 'dingin', 'air', 'gunung', 'mata', 'ie', 'lokasi', 'kotor', 'kurang', 'awat']",air nya dingin air gunung mata ie lokasi kotor kurang awat
Kolam Renang Mata Ie,seger bangettt tapi aku rada takut berenang disini gatau sih krn phobia mungkin kalo ga bisa liat dasar air rasanya takut,5.0,10/11/2022 18:32,0,Google Maps,"['seger', 'bangettt', 'aku', 'rada', 'takut', 'renang', 'sini', 'gatau', 'sih', 'krn', 'phobia', 'mungkin', 'kalo', 'ga', 'liat', 'dasar', 'air', 'rasa', 'takut']",seger bangettt aku rada takut renang sini gatau sih krn phobia mungkin kalo ga liat dasar air rasa takut
Kolam Renang Mata Ie,bagus jernih bertiga plus mobil bayar rb ada kamar bilas ada beberapa tukang jajanan dan ada masjid,5.0,02/06/2023 11:22,0,Google Maps,"['bagus', 'jernih', 'tiga', 'plus', 'mobil', 'bayar', 'rb', 'kamar', 'bilas', 'beberapa', 'tukang', 'jajan', 'masjid']",bagus jernih tiga plus mobil bayar rb kamar bilas beberapa tukang jajan masjid
Kolam Renang Mata Ie,airnya dingin beud,5.0,22/10/2023 22:09,0,Google Maps,"['air', 'dingin', 'beud']",air dingin beud
Kolam Renang Mata Ie,bagus airnya dingin namun lumayan kotor ada kolam untuk anak anak dan dewasa ada kolam yg berarus juga,4.0,03/01/2025 07:26,0,Google Maps,"['bagus', 'air', 'dingin', 'lumayan', 'kotor', 'kolam', 'anak', 'anak', 'dewasa', 'kolam', 'yg', 'arus']",bagus air dingin lumayan kotor kolam anak anak dewasa kolam yg arus
Kolam Renang Mata Ie,pengalaman saya si mata itu sngatlah senang makin airnya penuh dgn dedaunan kering tapi wktu kita mandi trsa sangat pusa,5.0,08/01/2019 17:38,0,Google Maps,"['alam', 'si', 'mata', 'sngatlah', 'senang', 'makin', 'air', 'penuh', 'dgn', 'dedaunan', 'kering', 'wktu', 'mandi', 'trsa', 'sangat', 'pusa']",alam si mata sngatlah senang makin air penuh dgn dedaunan kering wktu mandi trsa sangat pusa
Kolam Renang Mata Ie,letaknya di leu ue darul imarah kab aceh besar sangat cocok di datangi pada musim hujan karena airnya akan banyak dan deras si pasti dingin ya guys,3.0,05/12/2018 13:14,0,Google Maps,"['letak', 'leu', 'ue', 'darul', 'imarah', 'kab', 'aceh', 'besar', 'sangat', 'cocok', 'datang', 'musim', 'hujan', 'air', 'banyak', 'deras', 'si', 'dingin', 'guys']",letak leu ue darul imarah kab aceh besar sangat cocok datang musim hujan air banyak deras si dingin guys
Kolam Renang Mata Ie,sumber mata air yg tidak dijaga dan dirawat juga akan rusak pada akhirnya berdampak buruk bagi kehidupan masyarakat sekitar,5.0,09/05/2019 20:32,1,Google Maps,"['sumber', 'mata', 'air', 'yg', 'jaga', 'rawat', 'rusak', 'akhir', 'dampak', 'buruk', 'hidup', 'masyarakat']",sumber mata air yg jaga rawat rusak akhir dampak buruk hidup masyarakat
Kolam Renang Mata Ie,tmpat yg mnyejukan sngat cocok jika qt ke tmpat ini saat cuaca panas smpe dmataie lgsung ademmm kebetulan hr ni gowes bareng tmn sampe lah km dsni,5.0,17/04/2021 20:35,1,Google Maps,"['tmpat', 'yg', 'mnyejukan', 'sngat', 'cocok', 'qt', 'tmpat', 'cuaca', 'panas', 'smpe', 'dmataie', 'lgsung', 'ademmm', 'betul', 'hr', 'ni', 'gowes', 'bareng', 'tmn', 'sampe', 'lah', 'km', 'dsni']",tmpat yg mnyejukan sngat cocok qt tmpat cuaca panas smpe dmataie lgsung ademmm betul hr ni gowes bareng tmn sampe lah km dsni
Kolam Renang Mata Ie,destinasi pemandian favorit bersama keluarga sanak saudara di akhir pekan kualitas air yg bersih langsung dari mata air pegunungan lokasi strategis dengan aneka stand makanan ditempat recommended utk traveller yg pengen melepas penat atau mandi,5.0,06/12/2021 00:51,0,Google Maps,"['destinasi', 'mandi', 'favorit', 'sama', 'keluarga', 'sanak', 'saudara', 'akhir', 'pekan', 'kualitas', 'air', 'yg', 'bersih', 'langsung', 'mata', 'air', 'gunung', 'lokasi', 'strategis', 'aneka', 'stand', 'makan', 'tempat', 'recommended', 'utk', 'traveller', 'yg', 'ken', 'lepas', 'penat', 'mandi']",destinasi mandi favorit sama keluarga sanak saudara akhir pekan kualitas air yg bersih langsung mata air gunung lokasi strategis aneka stand makan tempat recommended utk traveller yg ken lepas penat mandi
Kolam Renang Mata Ie,tempat nya alami hanya fasilitas dan kebersihan kurang di utamakan oleh pengelola semoga kolam mata ie lebih baik lagi,5.0,07/04/2022 07:59,0,Google Maps,"['tempat', 'nya', 'alami', 'fasilitas', 'bersih', 'kurang', 'utama', 'kelola', 'moga', 'kolam', 'mata', 'ie', 'lebih', 'baik']",tempat nya alami fasilitas bersih kurang utama kelola moga kolam mata ie lebih baik
Kolam Renang Mata Ie,tempatnya alami banget sejuk bersih pokoknya cocok banget jadi tempat wisata bersama keluarga tercinta,5.0,23/05/2023 09:19,1,Google Maps,"['tempat', 'alami', 'banget', 'sejuk', 'bersih', 'pokok', 'cocok', 'banget', 'jadi', 'tempat', 'wisata', 'sama', 'keluarga', 'cinta']",tempat alami banget sejuk bersih pokok cocok banget jadi tempat wisata sama keluarga cinta
Kolam Renang Mata Ie,fasilitas rekreasi tidak memadai kamar mandi kurang nyaman kolam air pemandian banyak sampah plastik dan sering kering di musim kemarau,3.0,30/06/2019 13:57,1,Google Maps,"['fasilitas', 'rekreasi', 'pada', 'kamar', 'mandi', 'kurang', 'nyaman', 'kolam', 'air', 'mandi', 'banyak', 'sampah', 'plastik', 'sering', 'kering', 'musim', 'kemarau']",fasilitas rekreasi pada kamar mandi kurang nyaman kolam air mandi banyak sampah plastik sering kering musim kemarau
Pantai Lampuuk,maa syaa allah lautan luas nan indah membiru dan pedagang berada di tepian pantai laut lampuuk dengan gigihnya mencari rezeki dengan kedatangan pengunjung luar kota,5.0,15/11/2025 20:24,0,Google Maps,"['maa', 'syaa', 'allah', 'laut', 'luas', 'nan', 'indah', 'biru', 'dagang', 'ada', 'tepi', 'pantai', 'laut', 'lampuuk', 'gigih', 'cari', 'rezeki', 'datang', 'unjung', 'luar', 'kota']",maa syaa allah laut luas nan indah biru dagang ada tepi pantai laut lampuuk gigih cari rezeki datang unjung luar kota
Pantai Lampuuk,suasanyanya syahdu biaya masuk cuma ribuuu pelayanan ramah makanannya cocok di lidah dan kantong cocok jadi tempat pelepas penat warga aceh beruntung punya lampuuk,5.0,07/09/2025 19:18,0,Google Maps,"['suasanyanya', 'syahdu', 'biaya', 'masuk', 'cuma', 'ribuuu', 'layan', 'ramah', 'makan', 'cocok', 'lidah', 'kantong', 'cocok', 'jadi', 'tempat', 'lepas', 'penat', 'warga', 'aceh', 'untung', 'punya', 'lampuuk']",suasanyanya syahdu biaya masuk cuma ribuuu layan ramah makan cocok lidah kantong cocok jadi tempat lepas penat warga aceh untung punya lampuuk
Pantai Lampuuk,pantainya bersih pemandangannya indah tenang akses agak sulit kecuali kalau pakai kendaraan pribadi kalo pesan taksi online harus pesan pp,5.0,24/08/2025 15:44,0,Google Maps,"['pantai', 'bersih', 'pandang', 'indah', 'tenang', 'akses', 'sulit', 'kalau', 'pakai', 'kendara', 'pribadi', 'kalo', 'pesan', 'taksi', 'online', 'pesan', 'pp']",pantai bersih pandang indah tenang akses sulit kalau pakai kendara pribadi kalo pesan taksi online pesan pp
