title,text,stars,publishedAtDate,likesCount,platform
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempatnya bersih dan asri, situs ini benar benar dilestarikan oleh pemerintah setempat. Benteng ini dibangun pada masa pra Islam oleh Kerajaan Hindu pertama di Aceh, yaitu kerajaan Lamuri. Letaknya persis di bibir pantai yang mengahadap ke laut Selat Malaka.",5,21/07/2022 18:45,2,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng Indrapatra, salah satu peninggalan sejarah tertua di Aceh. Butuh pemugaran dan pemeliharaan. Jangan biarkan sejarah kita hilang ditelan zaman",5,05/09/2024 21:21,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Kalau kesini tujuannya untuk wisata, dijamin kecewa karena kurang dikelola. Tapi kalau untuk memperdalam sejarah, wuahh takjub rasanya membayangkan benteng ini pada masa kejayaannya dulu.
Kabarnya, ada 4 benteng yang berdekatan disini. Tapi sekarang yang tersisa tinggal dua, duanya lagi ud rusak karena tsunami CMIIW",5,17/01/2019 11:48,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Bentang yg memiliki nilai historis tinggi ini, terletak di Kabupaten Aceh Besar. Jarak tempuh sekitar 30 menit dari pusat kota Banda Aceh.
Ada 4 benteng di komplek ini. Sering dijadikan lokasi pemotretan karena Struktur bangunan yang unik. Dekat dengan pantai???",5,27/07/2020 15:01,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempat bersejarah. Tapi masih butuh banyak pembenahan fasilitas seperti jamban, mushalla dll.",4,29/10/2021 18:55,2,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng yg punya cerita masa lalu sebagai bukti  sejarah.. harus di kelola dengan baik Krn memiliki Potensi wisata bagi keluarga dan pelajar sekolah... sebenarnya Bisa dijadikan pusat studi bagi anak² sekolah,5,10/01/2022 11:33,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat ini unik... Bisa berwisata pantai sekaligus lintas sejarah... Tapi sayangnya tempat ini tidak terawat.... Sepi dan tidak memiliki fasum.. (toillet),4,30/09/2018 08:39,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempatnya sangaattt bagus, dekat dengan pantai, masuknya pun gratis. Tapi seperti kurang diperhatikan, karena banyak akses menuju ke atas benteng hanya dengan tangga kayu yang pakunya juga sudah lepas",4,14/08/2018 23:09,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng ini terletak tempat dibibir pantai . Selain peninggalan sejarah benteng juga menawarkan keindahan pantainya . JASMERAH ( jangan sesekali melupakan sejarah ),5,21/01/2019 16:39,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Salah satu saksi bisu masa keemasan kerajaan Hindu di Aceh adalah Benteng Indra Patra yang terletak di Desa Ladong, Kecamatan Masjid Raya, Kabupaten Aceh Besar.

Benteng Indra Patra terdiri dari sebuah benteng utama berukuran 4900 meter persegi dan tiga benteng lain yang dua diantaranya telah hancur. Situs arkeologi ini didirikan sekitar tahun 604 M oleh Putra Raja Harsya yang berkuasa di India, yang melarikan diri dari kejaran Bangsa Huna. Keberadaan benteng ini menjadi peninggalan sejarah mengenai proses masuknya pengaruh Hindu dari India ke Aceh. Diperkirakan pada saat itu, Kerajaan Hindu, Lamuri, mulai berkembang di daerah Pesisir Utara Aceh Besar. Benteng ini merupakan satu dari tiga benteng yang menjadi penanda wilayah segitiga kerajaan Hindu Aceh, yaitu Indra Patra, Indra Puri dan Indra Purwa.

Pakar arkeologi Repelita Wahyu Oetomo, dari Balai Arkeologi Medan, dalam makalahnya yang berjudul 'Lamuri Telah Islam Sebelum Pasai' mengungkapkan, secara arsitektur, beberapa bagian benteng memang masih memiliki motif bangunan berciri Pra-Islam. Hal ini terlihat antara lain pada dua sumur di area benteng utama yang berbentuk menyerupai stupa. Dalam aspek fungsionalitas, benteng ini mengalami perkembangan sehingga masih dipergunakan hingga masa Sultan Iskandar Muda dari Kesultanan Aceh.

Semasa Kesultanan Aceh, benteng ini berperan besar sebagai salah satu garis pertahanan dalam menghadapi Portugis. Benteng ini direbut dari Portugis oleh Darmawangsa Tun Pangkat (Iskandar Muda). Semasa pemerintahan Sultan Iskandar Muda (1607-1636 M) benteng ini, bersama Benteng Inong Balee, Benteng Kuta Lubok dan beberapa benteng lainnya menjadi pusat pertahanan Aceh terutama dalam menghadang serangan dari arah laut. Posisi benteng yang berhadapan dengan Benteng Inong Balee di seberang timur Teluk Krueng Raya berperan strategis dalam mencegah armada Portugis memasuki Aceh melalui teluk ini.

Salah satu keunikan yang dimiliki benteng ini terletak pada susunan konstruksinya yang kokoh. Kekokohan benteng ini terbentuk oleh struktur penyusunnya yang terbuat dari bongkahan batu gunung yang saling merekat kuat satu sama lain. Rahasianya terletak pada adonan yang merekatkan bongkahan-bongkahan batu gunung tersebut.

Adonan tersebut dibuat dari campuran kapur, tumbukan kulit kerang, tanah liat dan putih telur. Penggunaan putih telur sebagai perekat bangunan seperti ini juga dapat kita temukan di beberapa bangunan kuno lain di Nusantara seperti Candi Borobudur dan Prambanan.",5,22/02/2019 08:02,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Salah satu kuta (benteng) atau struktur bangunan berdinding batu peninggalan masa Kerajaan Aceh, sebagai tanda peradaban bahari.",5,20/01/2017 02:18,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng yg keren ini gaes... Bakalan rugi kalau klian blom kemari. Bentar lagi bakal jadi pusat wisata budaya di Aceh ne dg beragam hiburan yg menarik pastinya,5,08/07/2023 17:39,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat bersejarah. Dimana berasal dari zaman sebelum Islam masuk ke negeri serambi Mekah ini ( Aceh ),5,22/06/2018 23:38,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Peninggalan sejarah yg luar biasa, masih dapat di nikmati, benteng yg menghadap ke laut lepas... Amazing",5,02/01/2019 11:04,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng indra patra merupakan salah satu peninggalan pra sejarah kerajaan hindu di aceh yang dibangun sejak 604 M lalu, dibangun oleh Putra Raja Harsya.",5,20/01/2021 14:04,4,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempatnya bagus apalagi dekat bibir pantai, cuman sayang banyak yg kurang tw tempatnya, dan banyak kotoran sapi",4,02/10/2023 11:39,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Pemandangan yang indah, bisa untuk rekreasi dan sekaligus belajar sejarah",5,08/09/2018 14:13,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Yang mau lihat Cinematic Videonya bisa kunjungi Youtube Channel aku ya : IMA AMALLIA

Bagus banget buat foto2, rumputnya masih hijau...dapet banget vibes benteng jaman dulunya...
Cuma sayang jalan masuknya masih kurang bagus,jalannya berlubang...semoga kedepannya situs cagar budaya ini makin ditingkatkan.",4,21/02/2021 10:22,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng indra patra ini dibangun pada masa Pra-Islam, yaitu oleh Raja Kerajaan Lamuri yang merupakan Kerajaan Hindu Pertama di Aceh, tepatnya pada abad ke VII Masehi. namun saran saya untuk mengelola kebersihan tempat karena ini adalah salah satu objek wisata yang wajib dilestarikan dan dikelola",4,09/12/2017 01:23,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Situs bersejarah ini dipakai untuk menghalau serangan bangsa asing yang datang dari Eropa dan negara lainnya pada zaman.kerajaan Aceh darussalam, sayang situs ini ga diperhatikan pemerintah Aceh sendiri, ada pengutipan uang masuk tanpa karcis disini oleh warga setempat yang Gatau untuk pengelolaan apa wkwkw",4,16/10/2021 11:47,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng bersejarah zaman peninggalan kesultanan aceh darusalam,5,25/01/2022 17:59,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Enak duduk di sini dan yg terpenting sudah tidak ada kutipan uang masuk.,5,30/12/2025 10:33,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Pemerintah daerah Aceh besar tidak mengelola situs dengan baik... Kalau diluar udah jadi sumber PAD yang luar biasa. Setidaknya ekonomi masyarakat sekitar lebih hidup,1,10/03/2020 23:05,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"sebelum Kesultanan Aceh Darussalam mencapai kejayaannya, Kerajaan Lamuri, salah satu kerajaan tertua di Nusantara yang menjadi cikal bakal peradaban Islam di Aceh. Letaknya di pesisir timur Aceh, strategis di jalur perdagangan Selat Malaka.

Benteng Lamuri dibangun sebagai perlindungan utama kerajaan ini. Dikelilingi hutan lebat dan tebing curam, benteng tersebut dibuat dari batu besar dan tanah yang dipadatkan. Para arsitek kerajaan merancangnya agar tahan terhadap serangan musuh dari darat maupun laut. Di dalam benteng, terdapat lorong-lorong rahasia yang digunakan untuk melarikan diri atau menyembunyikan harta kerajaan jika situasi mendesak.

Pada abad ke-13, Lamuri menjadi pelabuhan penting yang dikunjungi pedagang dari Arab, India, dan Cina. Dengan berkembangnya pengaruh Islam di kawasan itu, Lamuri mulai dikenal sebagai pusat penyebaran Islam di Sumatra. Namun, seiring waktu, Kerajaan Lamuri menyatu dengan Kesultanan Aceh Darussalam yang lebih besar, dan bentengnya menjadi saksi bisu perubahan peradaban.

Hingga kini, sisa-sisa Benteng Lamuri masih dapat ditemukan di daerah Aceh Besar. Walaupun sebagian besar telah tertutup tanah dan hutan, kehadirannya tetap menjadi pengingat akan masa kejayaan kerajaan yang pernah berdiri kokoh di bumi Serambi Mekah",5,29/11/2024 09:05,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat bersejarah yang perlu dilindungi. Sayangnya belum didukung sarana yang memadai khususnya untuk rest area.,3,06/11/2017 20:53,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Salah satu situs cagar budaya yang potensial di aceh besar untuk di kunjungi,5,15/01/2020 20:55,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"sangat indaah, cocok untuk berfoto karena sepi. Tapi sayangnya seperti tidak dikelola. Minim sampah. pantai disampingnya indah juga. perfect laa.",4,30/06/2025 16:49,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tidak terurus tempat sejarah, serta sudah dijadikan kandang lembu,??",1,03/09/2020 09:45,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempatnya bagus sih tapi sayang keliatan kya ga terawat banyak bagian yang mulai retak,5,02/02/2020 19:29,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Pemandangan indah dan tempat bersejarah,5,12/09/2018 11:31,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Masuk ke sini gratis.. semoga jalan masuknya suatu saat diperbaiki..,5,05/09/2022 05:55,4,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Suasananya kental dengan nuansa sejarah,5,11/12/2021 02:23,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng Indrapatra merupakan situs bersejarah peninggalan kerajaan Lamuri di abad ke VII Masehi. Benteng yang masih berdiri kokoh ini berada di Desa Ladong Kecamatan Masjid Raya. Berjarak kurang lebih19 kilometer atau sekitar 30 menit berkedara dari Kota Banda Aceh

Benteng ini dibangun pada masa pra Islam oleh Kerajaan Hindu pertama di Aceh, yaitu kerajaan Lamuri. Letaknya persis di bibir pantai yang mengahadap ke laut Selat Malaka. Pada masa Sultan Iskandar Muda, benteng ini juga digunakan sebagai basis pertahanan dengan armada yang dipimpin oleh Laksamana Malahayati. Di Benteng Indrapatra, para pasukan Kesultanan Aceh kala itu menahan gempuran meriam Portugis yang ingin menguasai Aceh.

Ada dua benteng yang masih berdiri kokoh hingga sekarang di situs sejarah ini. Benteng utama berukuran 70×70 meter dengan ketinggian 4 meter dan ketebalan sekitar 2 meter. Pada bagian lain juga terdapat lubang pengintai yang menghadap ke laut. Di dalam benteng terdapat dua bangunan yang berbentuk kubah, yang di dalamnya terdapat sumur.

Menurut catatan, bahan bangunan yang berarsitektur kuno ini terdiri dari susunan batu gunung, kapur, tanah liat, kulit kerang dan telur. Hingga saat Benteng Indrapatra masih berdiri kokoh. Selain menyimpan nilai sejarah yang tinggi, benteng ini juga memiliki keindahan tersendiri di mana letaknya yang berada di pinggir pantai yang indah.",5,30/04/2023 00:10,3,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempat yang strategis bagi sebuah benteng, berhadapan langsung di tepi pantai, di sebelah selatan terlihat gunung seulawah agam",5,02/11/2018 03:51,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Kilas balik sejarah Aceh, salah satunya Benteng Indrapatra peninggalan kerajaan Hindu",3,12/04/2019 08:21,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Banteng Indrapatra adalah sebuah situs peninggalan pahlawan aceh saat mengusir japang Tempo Doeloe.
Banteng itu di buat untuk meminimalisir pendudukan jepang yg mendarat lewat pantai tersebut.
Sebagai informasi, banteng Indrapatra ini bisa di kunjungi oleh umum, baik hari libur, hari biasa atau hari² besar lainnya semisal lebaran.
Di situs tersebut kita bisa refreshing sambil melihat-lihat bagaimana orang aceh jaman dulu membuat sebuah banteng pertahanan dalam mengusir penjajahan Jepang.",5,07/12/2022 14:15,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempat bersejarah yg menunjukkan ketinggian budaya aceh sejak dulu.
Banyak misteri yg belum tergali dibalik zahir bangunan2 benteng indra patra.
Benteng ini sendiri berada pada posisi yang cukup strategis karena berhadapan langsung dengan selat Malaka sehingga berfungsi sebagai benteng pertahanan dari serangan musuh, baik nyata maupun  gaib...",4,09/07/2020 15:14,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Salah satu bukti peninggalan sejarah,4,08/03/2019 11:33,4,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat wisata peninggalan sejarah..,5,29/04/2018 16:54,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Semasa Kesultanan Aceh, benteng ini berperan besar sebagai salah satu garis pertahanan dalam menghadapi Portugis. Benteng ini direbut dari Portugis oleh Darmawangsa Tun Pangkat (Iskandar Muda). Semasa pemerintahan Sultan Iskandar Muda (1607-1636 M) benteng ini, bersama Benteng Inong Balee, Benteng Kuta Lubok dan beberapa benteng lainnya menjadi pusat pertahanan Aceh terutama dalam menghadang serangan dari arah laut. Posisi benteng yang berhadapan dengan Benteng Inong Balee di seberang timur Teluk Krueng Raya berperan strategis dalam mencegah armada Portugis memasuki Aceh melalui teluk ini.

Salah satu keunikan yang dimiliki benteng ini terletak pada susunan konstruksinya yang kokoh. Kekokohan benteng ini terbentuk oleh struktur penyusunnya yang terbuat dari bongkahan batu gunung yang saling merekat kuat satu sama lain. Rahasianya terletak pada adonan yang merekatkan bongkahan-bongkahan batu gunung tersebut.

Adonan tersebut dibuat dari campuran kapur, tumbukan kulit kerang, tanah liat dan putih telur. Penggunaan putih telur sebagai perekat bangunan seperti ini juga dapat kita temukan di beberapa bangunan kuno lain di Nusantara seperti Candi Borobudur dan Prambanan",5,28/12/2017 14:49,3,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Ada banyak sekali beteng yg berjajaran di sepanjang jalan sampai ke pantai pasir putih Banda Aceh, nah menurut saya benteng ini lebih besar dan bagus buat foto, biayanya 5000 per motor aksesnya mudah di jangkau, jangan menggunakan heels atau sepatu tinggi krna harus menaiki benteng dengan anak tangga.",5,12/09/2018 13:40,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Udah mulai g teratur lagi bebatuan a kaya ga terurus warisan budaya aceh dimasa lampau ....mungkin pemkab aceh besar memperbaiki dan menata ulang kembali benteng a akan seperti candi"" yang ada di pulau jawa sperti borobudur",4,22/06/2020 00:53,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Situs sejarah yang perlu diperhatikan lagi. Tolong pihak terkait memberikan perhatian khusus untuk situs ini.

Kemudian vandalisme di daerah tersebut juga harus dibasmi. Banyak sekali pengutipan liar.",5,06/01/2024 14:39,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng peninggalan agama hindu ini,  terletak di dataran yg datar,  dekat dengan pantai.  Benteng ini terlihat sepi.  Benteng ini telah ada sebelum kesultanan iskandar muda muncul.  Ini membuktikan agama hindu telah ada di bumi aceh dahulu.",3,15/03/2019 15:45,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Bagus dan bersejarah sekali,3,23/06/2018 11:28,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Mengamati Benteng Indrapatra dn skitarnya,,,,membuat kita tr-kagum2 dgn strategi, perlawanan, dn pertahanan pejuang2 bangsa Aceh dimasa lalu. Wajar lah kalau bangsa Aceh tak terkalahkan",5,27/07/2023 11:21,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Saksi bisu sejarah Aceh masa perang melawan belanda,5,24/07/2017 11:29,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Situs sejarah yg sangat sayang kurang dirawat. Akses jalan yg lumayan jelek
Hanya benteng dan kambing2 ternak",3,10/10/2021 21:57,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Masih asri, selain bisa melihat situs cagar budaya. Kita juga bisa sambil mandi dan nyantai di pinggiran pantainya",5,24/06/2018 13:56,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"1.blom banyak para pedagan jajanan
2.kondisi jalan bagus
3.spanjang perjalanan jarang terlihat ada tempel ban",4,04/09/2018 19:55,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"salah satu situs sejarah d banda aceh, semog kedepannya ada inisiatif perawatan tempat untuk lebih baik",5,31/08/2019 14:15,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng yg berdiri sebelum berdiri kesultanan aceh darussalam.Terutama pada masa sultan iskandar muda pada tahun 1607,5,05/04/2019 18:08,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat wisata sejarah benteng Indra Patra,5,27/12/2018 16:11,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Bagus untuk pengetahuan sejarah,5,01/07/2017 15:52,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempat bersejarah, benteng tua yang dimakan waktu, bagus untuk foto foto.",5,25/02/2022 12:02,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Kenapa tempat wisata kek gitu aja harus bayar ?  Itu kan ciptaan tuhan... Lain lah kalau mall mall.. pantesan minta bayar..,5,18/11/2018 09:59,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Hebat. Bangunan telah ada sejak zaman sebelum kerajaan Sultan Iskandar Muda, masih kokoh berdiri sampai saat ini",5,07/03/2019 18:29,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Situs bersejarah yg masih ada tp perlu dirawat dgn baik,5,07/12/2017 06:37,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Tempat bersejarah peperangan masa belanda, sebagai area pertahanan prajurit indonesia area aceh",5,16/09/2018 08:51,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempatnya cukup bersih dan terawat dengan view menghadap laut dengan membelakangi perbukitan,4,17/01/2020 08:20,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Jalan masuk ke Benteng Indra Patra sudah beraspal. Situs terjaga dengan baik. Tidak ada petugas yang dapat ditanyai informasi.,5,26/11/2017 13:29,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Situs peninggalan sejarah di Aceh enak sambil menikmati kelapa muda,5,04/02/2019 17:48,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Situs sejarah biar kt mengenal lbh jauh tentang sejarah benteng indra patra,4,24/02/2018 15:20,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng indrapatra adalah salah satu cagar budaya , yang kita lestarikan bersama dan kita lindungi",5,19/09/2021 01:00,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tampat wisata sekaligus situs cagar budaya yang berusia ratusan tahun,5,17/06/2019 16:20,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Lokasi terkesan tidak terurus padahal termasuk salah satu situs sejarah Aceh,1,09/07/2020 14:22,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Perlu inovasi penataan kawasannya, krn dekat jalan utama tp cukup jauh dari permukiman",2,26/06/2019 11:34,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Ok untuk wisata aceh,5,22/03/2017 18:08,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat bersejarah,3,06/11/2018 23:21,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,tempat sejarah ini keren tapi kurang terawat...,5,19/11/2018 17:33,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,peninggalan sejarah yang belum ada rehabilitasi. Masih asli,5,27/08/2017 14:08,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Benteng bersejarah yang menabjukkan sudah ratusan tahun masih sama,5,23/01/2020 11:36,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempat bersejarah namun kurang terawat.,5,21/09/2018 14:06,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Masih kokoh walau sempat di terjang tsunami pada 2004,4,13/07/2019 17:58,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Bagus, pemandangannya indah tapi banyak kotoran sapi",3,20/06/2018 18:00,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Disini tempatnya peninggalan sisa sisa perang melawan penjajah belanda dahulu,3,14/10/2016 00:39,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Benteng yang sangat nyaman di banda aceh, dekat pantai pula dan masih asri",5,06/10/2017 11:11,1,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Sebenarnya bagus...tapi jika di kelola dengan baik pasti lebih bagus,4,08/10/2021 15:48,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Alamatnya tidak sesuai dan sudah saya edit agar lokasinya akurat.,5,17/09/2016 20:49,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Salah satu tempat wisata yg wajib dikunjungi??,4,26/11/2018 17:31,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,unutk destinasi wisata masih kurang terawat,2,22/08/2016 21:15,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Wah... Termasuk bangunan bersejarah....,4,29/11/2020 20:23,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Lokasi sekitar benteng cukup bersih.,5,07/11/2018 07:59,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempatnya kurang bersih dan banyak kotoran hewan,1,07/04/2019 13:23,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,tempat yg dingin untuk menenangkan hati...,5,16/07/2018 21:25,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Jalan masuk situs, seperti umur situs Benteng",3,18/02/2024 22:27,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Sepi,5,25/05/2022 13:37,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,"Salah satu Benteng Terbesar Peninggalan Kerajaan Aceh,",5,12/05/2021 04:55,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Menambah wawasan ut mengenal sejarah Aceh,5,04/03/2019 19:40,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Keren,5,30/12/2018 19:18,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Tempatnya belum menyediakan kuliner,3,11/04/2018 15:52,0,Google Maps
Benteng Kerajaan Aceh Lamuri - Indrapatra kampung ladong pungli,Sangat bagus tempat terawat,5,01/08/2019 15:33,0,Google Maps
"Desa Wisata Nusa, Aceh","Disini saya ikut Shooting Film bareng masyarakat di Gampong Nusa, mereka ramah-ramah sekali, kalau di ajak shooting juga pada happy semua. Terimakasih Warga Gampong Nusa",5,30/06/2025 13:01,0,Google Maps
"Desa Wisata Nusa, Aceh","Tempat Wisata yang Worth Its banget !!!!
Rugi kalau jalan-jalan ke Banda Aceh atau Aceh Besar tapi gak singgah ke Gampong Nusa. Gampong Nusa kian mendunia. Hmm,  banyak wisatawan yang mengunjungi wisata ini. Dan yang paling utama, tempat ini bukan tempat wisata biasa.  Tapi banyak nilai-nilai Kebudayaan Aceh yang masih dilestarikan disini. Jangan Lupa Mampir :')",5,24/09/2019 09:57,2,Google Maps
"Desa Wisata Nusa, Aceh","Saya bangga melihat keindahan alam Gampong Nusa, Lhoknga,Aceh Besar, tempatnya begitu indah dan selalu terawat dengan rapi..saya selalu terkesan Gampong Nusa yang merupakan tempat ayahku dan Abangnya yg pernah menetap hingga kami sampai sa'at ini terjalin silaturahmi yang kuat dengan keluarga tempat ayahku tinggal",5,15/07/2023 08:16,0,Google Maps
"Desa Wisata Nusa, Aceh",Viewnya akan more amazing kalau datang kesini lagi musim padi di sawah ??,5,11/07/2024 22:00,0,Google Maps
"Desa Wisata Nusa, Aceh","Desa nya sangat indah, pemandangan nya luar biasa. Serta masyarakat nya ramah2 sama pengunjung. Thx desa nusa",5,18/05/2024 11:33,0,Google Maps
"Desa Wisata Nusa, Aceh","Masyarakat nya ramah
Kulinernya khas aceh bgt
Luar biasa untul desa wisata ini",5,30/06/2019 17:41,0,Google Maps
